SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1.4440644999160286,1.2871430616271327,2.0821148844586594,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False
0,-0.5119066192305812,0.3653988273708076,-0.31339307226952123,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
0,-0.6749042124927986,-0.36867495919008547,-0.6450294316631927,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,1.5663126948626918,0.5181924662024865,1.4970487521464078,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,-0.022913839443928746,1.1243846202629524,0.3709530144384772,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,-1.163896992279451,-1.4714464394535083,-0.9748199486112594,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0.14008375381828872,0.9865381852300249,0.5320686907619863,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.607062093178246,1.345271076400054,2.303857695394357,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False
1,-0.06366323775948311,1.1260454206850363,0.2678495292625492,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1.3218163049693654,0.8254405442879281,1.5570166573137367,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False
0,-1.1231475939638966,0.6709861050341659,-0.8029588323365506,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.6749042124927986,-0.33711975117049947,-0.6089915553442409,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,-0.9194006023861249,0.49992366155956847,-0.6465456593863681,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.6698259319204956,-1.4797504415639258,-0.5613072921661155,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,0.4253295420271693,-1.0479423318222238,-0.35228760951619487,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,-1.2861451872261143,-1.3468864077972482,-1.0008814859980137,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.163896992279451,-0.34210215243674985,-0.9083256719398274,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.2453957889105598,0.1760675792532921,-0.9483408992427612,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.5255632965471373,0.6344484957483293,1.6163692816658644,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0.14008375381828872,0.18935398262996006,0.0923406767262878,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True
0,1.3625657032849199,1.469831108056314,2.10103476952611,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
0,1.4033151016004741,0.29896681048746887,1.1279681602847522,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,0.01783555887162562,-1.4830720424080928,-0.7084912528882737,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-0.38965842428391806,0.8320837459762621,-0.05802955964602149,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0.058584957187179994,0.2973060100653855,0.0978342554334451,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,-0.8786512040705705,0.7042021134758353,-0.6190777658505816,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.6698259319204956,0.7374181219175047,0.8979410326586621,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True
0,-1.0008993990172337,0.6709861050341659,-0.7358932234795743,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,0.5475777369738324,-0.6991742431846956,-0.1292043653759515,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,1.607062093178246,1.5213159211409015,2.452513935210033,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,-1.2861451872261143,-1.4648032377651747,-1.0024416623508463,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.2046463905950056,-0.2092381186700724,-0.9375295363470757,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,-0.022913839443928746,-0.9549375081855498,-0.5057562242793411,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True
0,0.01783555887162562,0.4966020607154017,0.16832785740368753,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1,-0.30815962765280935,1.1127590173083683,0.09346136678254796,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1.607062093178246,0.8619781535737647,1.8312341320602008,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0.058584957187179994,0.44179564678664707,0.1153477843518627,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,-1.2861451872261143,-0.6709406360092768,-0.9919379398627615,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.4711572209150268,-1.469785639031425,-0.812891222639091,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.7564030091239073,-1.4814112419860093,-0.8904605539841519,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-0.38965842428391806,1.160922229548789,-0.0039947194824224265,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
1,0.26233194876495186,1.3502534776663047,0.8714839576049926,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,1.3625657032849199,1.4316326983483942,2.1447416817202525,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,0.7920741268671586,-1.3086879980893285,-0.42513246317310055,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,1.5663126948626918,0.6576997016574979,1.6922685650839493,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False
1,-0.26741022933725495,0.8021893383787599,-0.010630962560668398,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.9550717201293761,0.12458276616870469,0.6651890899938219,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
0,-0.9194006023861249,0.5314788695791545,-0.6521051610380113,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,1.607062093178246,1.6624839570179963,2.682255396743351,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.715653610808353,1.207424641367126,-0.3286871953902471,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1.4033151016004741,0.9749125822754403,1.7753534494509964,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False
0,-0.6749042124927986,-0.49323499084634564,-0.6766284963867615,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8735729234982674,0.9881989856521083,1.2393120135214164,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
0,-0.8786512040705705,0.29398440922121827,-0.6045527437488578,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-0.9194006023861249,0.1760675792532921,-0.7144682665216608,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1.0773199150760393,1.4665095072121475,1.8704143353996465,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,-0.30815962765280935,-1.469785639031425,-0.792147469440865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-1.163896992279451,-1.4714464394535083,-0.979522451984586,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.8786512040705705,-1.5063232483172613,-0.9124128944979525,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.9958211184449305,1.263891855717964,1.5926589959657735,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
1,1.4848138982315828,1.5030471164979835,2.2702589680213827,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,-0.715653610808353,0.3537732244162235,-0.5076899639842604,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.8735729234982674,-0.17270050938423626,0.4151433615588504,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
0,1.0773199150760393,-1.3286176031543302,-0.3477828749763259,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.4033151016004741,0.335504419773305,1.2141294487278071,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True
0,-1.163896992279451,0.5015844619816519,-0.8638936073563392,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.607062093178246,1.4681703076342307,2.3774496757554355,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,1.4848138982315828,-1.2854367921801602,-0.23657086762863364,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0.6698259319204956,0.22589159191579616,0.5142914700656254,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
0,1.3625657032849199,-0.1212156962996486,0.8313149100982582,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-1.041648797332788,0.1611203754545408,-0.785093714380875,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.1995681100227022,0.9948421873404423,1.5338117808547047,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False
1,0.22158255044939748,0.9965029877625257,0.5666782366170773,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
0,-0.5526560175461356,1.2721958578283812,-0.1270728568375744,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1.2403175083382567,-1.3551904099076655,-0.3004502008354586,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,-0.4711572209150268,-1.4780896411418423,-0.8228455872564601,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-1.2861451872261143,-0.6825662389638609,-0.992091760066562,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0.01783555887162562,-0.18432611233882035,-0.18334907711369372,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1,1.4033151016004741,1.2090854417892098,1.994920803218659,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
0,-0.6341548141772443,-1.016387123802638,-0.7511214236558144,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.0008993990172337,-0.34376295285883346,-0.7996846594270849,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1.3218163049693654,1.5296199232513188,2.111802183792138,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
1,1.4848138982315828,0.6610213025016651,1.5310869658159543,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,1.2810669066538112,1.3170374692246352,2.0163457601765726,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,0.9143223218138218,-0.02655007224089085,0.582521717608519,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False
0,1.5663126948626918,1.129367021529203,2.0918714802425713,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False
0,0.3030813470805062,0.4600644514295651,0.36258080048876945,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,-0.38965842428391806,1.0596134038016976,-0.09510022876191906,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
0,1.607062093178246,-1.4564992356547573,-0.3878200765940882,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,-0.9194006023861249,-1.5328960550705968,-0.9399027623485677,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.1231475939638966,0.5414436721116551,-0.8286687806860468,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1.607062093178246,1.3901126877963075,2.362485167357139,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False
0,-1.2861451872261143,-1.498019246206844,-1.0028811486474187,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-1.1231475939638966,-1.298723195556828,-0.9522962759119145,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1.3218163049693654,1.4166854945496432,2.1011885897299103,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0.01783555887162562,1.023075794515861,0.3229830851675797,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,-1.2861451872261143,-1.4780896411418423,-1.0026174568694752,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-0.9194006023861249,-1.292079993868494,-0.912500791757267,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,1.5255632965471373,1.3784870848417234,2.239253209798187,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,0.14008375381828872,1.3220198704908854,0.6964145913653038,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,-0.4711572209150268,0.8320837459762621,-0.1929079040641474,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,1.607062093178246,-0.760623858801784,0.29013148449877907,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,-1.2861451872261143,-1.4963584457847605,-1.0028591743325903,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,-0.5526560175461356,1.0014853890287763,-0.22527606980671822,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1.5255632965471373,1.5013863160759,2.367934797434639,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,-1.041648797332788,0.448438848474981,-0.7606582762914395,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,1.1180693133915935,0.8154757417554275,1.2874137886812855,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False
0,-0.4711572209150268,-1.5079840487393448,-0.8371508662098976,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.14008375381828872,-1.5212704521160125,-0.7027120080883442,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,-1.2861451872261143,-0.47662698662551095,-0.9893669450278119,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1.607062093178246,0.9848773848079415,1.9537409372298085,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2453957889105598,0.28401960668871756,-0.9477256184275595,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.2861451872261143,-1.498019246206844,-1.0028811486474187,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.041648797332788,0.16444197629870802,-0.7789189319140303,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43040782259947247,-1.519609651693929,-0.8303168542981939,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0.01783555887162562,0.5181924662024865,0.15349519489436284,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,-0.30815962765280935,0.8437093489308467,-0.05416208023618287,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False
0,0.26233194876495186,-0.9781887140947184,-0.4362734407912155,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
0,-0.6341548141772443,-1.3252960023101632,-0.8433915716212284,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-1.2453957889105598,-1.498019246206844,-0.9968162377547173,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,-1.2046463905950056,-0.29393894019632943,-0.9377273051805333,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.8379018057550162,1.0131109919833603,-0.5215337823262968,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True
0,0.5883271352893868,-1.4930368449405937,-0.5934337404455714,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1.5663126948626918,1.5379239253617363,2.4980666898497814,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,-0.2266608310217006,-0.18432611233882035,-0.30332883607800903,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,1.2403175083382567,-1.5096448491614283,-0.4642027949384033,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.5255632965471373,0.009987537044945267,1.0802179741621412,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
1,1.158818711707148,1.1061158156200344,1.6545386665231934,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True
0,1.158818711707148,1.29544706373755,1.7850221479755932,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
0,1.607062093178246,-1.5046624478951778,-0.38672136085265674,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,1.3218163049693654,1.3303238726013027,2.0273988405353727,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,-1.163896992279451,0.3288612180849715,-0.8702222100269845,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2046463905950056,-1.5179488512718458,-0.987587025526693,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.715653610808353,-1.1558943592576494,-0.8052221867638993,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.607062093178246,1.207424641367126,2.2067971467963017,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,1.4440644999160286,0.6643429033458319,1.452902353655692,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,-1.2861451872261143,-1.5079840487393448,-1.0030129945363906,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0.09933435550273437,0.6743077058783327,0.2705743443012991,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,1.607062093178246,0.5132100649362364,1.5755629790291001,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0.3845801437116149,-1.044620730978057,-0.3764373815128583,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,1.607062093178246,0.8569957523075141,1.800030605003547,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
1,-0.7971524074394618,0.8470309497750135,-0.4837379608210545,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2861451872261143,-0.6327422263013568,-0.9914325306217031,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.041648797332788,-1.5146272504276788,-0.937507562032247,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1.4033151016004741,0.7772773320475079,1.5366464674675977,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,0.1808331521338431,0.9284101704571035,0.48932864842030255,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.7971524074394618,-1.4797504415639258,-0.8997776634714908,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-0.26741022933725495,-1.5146272504276788,-0.780654902785492,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1.158818711707148,0.8187973425995947,1.3214739766656607,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,-0.715653610808353,-0.46167978282675964,-0.6990862461416204,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.4440644999160286,0.6743077058783327,1.431916882994351,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.7971524074394618,-0.10626849250089752,-0.6819682548901184,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,-1.1231475939638966,0.46338605227373236,-0.8453253113261476,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1,-0.6749042124927986,1.1210630194187858,-0.31392045582540834,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2453957889105598,-0.6360638271455238,-0.976028535926834,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.163896992279451,1.0944902126654503,-0.8426444449170549,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,-1.041648797332788,1.2273542464321279,-0.7036129549963182,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2861451872261143,-1.3003839959789112,-1.000266205182812,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,-0.38965842428391806,-1.4814112419860093,-0.8012228614650889,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-0.9601500007016792,0.9915205864962751,-0.6202204302216704,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
1,1.1180693133915935,0.32720041766288765,0.9468778317820195,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
0,1.5663126948626918,0.8071717396450101,1.7960972026492221,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-1.163896992279451,0.19599718431829402,-0.891647166984898,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.4033151016004741,-0.35871015665758454,0.5810494385150007,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,0.01783555887162562,1.2854822612050492,0.5120720642679337,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True
1,-1.0008993990172337,0.6311268949041625,-0.7420460316315904,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
